client_id,district_id,sex,age,age_group,account_id,type,loan_id,date,amount,duration,payments,status,trans_amount,balance
5487,56,F,51,50,4550.0,OWNER,5909,1998-01-03,61320,60,1022.0,C,2211.6,521918.2
5517,57,M,34,30,4576.0,OWNER,5918,1994-06-04,300204,36,8339.0,A,9376.0,2221946.3
5521,9,F,25,20,4580.0,OWNER,5922,1995-08-05,20220,12,1685.0,A,9332.0,2368791.5
5526,27,M,51,50,4585.0,OWNER,5923,1996-10-10,64656,48,1347.0,C,4821.5,1108982.9
5563,1,M,23,20,4616.0,OWNER,5930,1998-01-12,66696,24,2779.0,C,4088.1,1053882.9
5565,3,F,32,30,4618.0,OWNER,5931,1997-03-17,66696,24,2779.0,D,2712.2,744755.9
5574,9,F,28,20,4626.0,OWNER,5932,1997-06-18,33348,12,2779.0,A,5174.4,1446799.3
5579,77,M,47,40,4631.0,OWNER,5933,1997-12-13,87528,24,3647.0,C,5779.5,1360582.7
5606,4,M,18,10,4650.0,OWNER,5938,1996-08-25,402000,60,6700.0,C,3714.4,850735.2
5618,63,F,45,40,4660.0,OWNER,5940,1997-05-28,106944,24,4456.0,C,4174.4,812684.7
5642,70,F,41,40,4681.0,OWNER,5942,1997-03-15,162624,48,3388.0,C,6323.1,1428831.8
5684,8,F,43,40,4715.0,OWNER,5953,1997-03-14,97176,24,4049.0,C,5785.7,1168209.3
5699,73,M,48,40,4725.0,OWNER,5956,1997-11-04,168264,36,4674.0,C,1710.8,402666.2
5701,2,F,39,30,4727.0,OWNER,5959,1995-08-11,107640,24,4485.0,A,10263.4,2241678.8
5727,54,M,45,40,4746.0,OWNER,5963,1997-09-07,204780,60,3413.0,C,5336.2,1200637.4
5760,66,M,50,50,4774.0,OWNER,5970,1995-07-09,465072,48,9689.0,C,10025.4,2236841.1
5774,46,F,38,30,4784.0,OWNER,5973,1997-11-24,219456,48,4572.0,C,4645.2,1149044.1
5788,72,M,36,30,4794.0,OWNER,5976,1997-12-27,465504,48,9698.0,D,1575.8,315133.6
5801,26,F,19,10,4803.0,OWNER,5977,1997-02-25,59136,48,1232.0,C,3291.0,791048.1
5826,15,M,30,30,4825.0,OWNER,5980,1995-08-18,21396,12,1783.0,A,6494.1,1497761.4
5858,52,M,46,40,4851.0,OWNER,5988,1996-08-22,141648,24,5902.0,A,5972.2,1349700.1
5860,47,M,34,30,4852.0,OWNER,5989,1996-03-04,213300,36,5925.0,C,4472.0,1073613.4
5866,67,F,20,20,4858.0,OWNER,5991,1998-07-27,335184,48,6983.0,D,4717.5,977424.5
5873,5,F,19,10,4863.0,OWNER,5992,1997-03-18,76080,12,6340.0,A,7964.400000000001,1789362.7
5911,14,M,63,60,4894.0,OWNER,5997,1993-11-04,117024,24,4876.0,A,17228.0,4037922.7
5928,42,F,28,20,4907.0,OWNER,5999,1996-01-03,98832,48,2059.0,C,7455.9,1778054.8
5965,50,M,47,40,4937.0,OWNER,6004,1994-07-23,143904,24,5996.0,A,15070.800000000001,3937953.5
5977,43,M,19,10,4948.0,OWNER,6006,1996-11-15,359760,60,5996.0,C,5641.8,1366441.4
5978,33,F,54,50,4949.0,OWNER,6007,1997-08-30,289920,48,6040.0,C,6745.2,1512439.6
6001,60,M,62,60,4969.0,OWNER,6010,1997-03-06,150180,60,2503.0,C,5667.6,1563927.1
6015,54,M,25,20,4981.0,OWNER,6011,1996-11-28,179328,48,3736.0,C,4595.5,972363.5
6033,1,M,32,30,4994.0,OWNER,6012,1996-08-03,258444,36,7179.0,C,7625.9,1929758.1
6034,20,M,59,50,4995.0,OWNER,6013,1996-02-03,128988,36,3583.0,D,8775.1,2138677.1
6039,1,F,40,40,4999.0,OWNER,6014,1997-05-18,165168,36,4588.0,C,6107.0,1338180.2
6042,53,M,35,30,5001.0,OWNER,6015,1996-11-09,110112,24,4588.0,A,6511.8,1712109.5
6077,54,F,18,10,5033.0,OWNER,6019,1996-07-25,11400,12,950.0,A,4717.4,1094445.1
6115,13,F,45,40,5066.0,OWNER,6027,1996-02-10,61656,24,2569.0,B,6182.8,1609151.1
6122,6,F,30,30,5072.0,OWNER,6028,1997-02-09,317520,60,5292.0,C,6916.5,1702994.3
6175,72,M,34,30,5118.0,OWNER,6037,1997-05-04,53232,48,1109.0,C,5834.4,1361183.6
6178,1,F,58,50,5120.0,OWNER,6038,1994-08-10,323472,48,6739.0,A,11327.4,2923403.7
6185,58,F,50,50,5126.0,OWNER,6043,1996-01-11,20352,48,424.0,C,4854.0,1137122.0
6196,68,M,55,50,5133.0,OWNER,6044,1998-01-27,57060,12,4755.0,C,5211.3,1291628.7
6235,5,M,58,50,5164.0,OWNER,6052,1998-03-23,22356,36,621.0,C,1850.6,455142.7
6255,54,F,53,50,5180.0,OWNER,6054,1998-07-16,58764,12,4897.0,C,3041.4,631051.1
6257,75,F,56,50,5181.0,OWNER,6055,1997-04-28,399120,60,6652.0,C,5179.7,1293367.5
6275,13,M,42,40,5196.0,OWNER,6059,1997-12-28,79824,12,6652.0,A,3905.2999999999997,901833.2
6299,1,M,62,60,5213.0,OWNER,6063,1996-04-25,320976,48,6687.0,D,14375.6,3318337.1
6301,55,F,49,40,5215.0,OWNER,6064,1994-08-04,14628,12,1219.0,A,12430.4,2932887.7
6317,77,F,41,40,5228.0,OWNER,6066,1994-07-11,173808,24,7242.0,A,17019.8,3454231.3
6349,72,M,26,20,5256.0,OWNER,6072,1994-05-10,193968,36,5388.0,A,20481.2,5880606.4
6359,64,M,22,20,5263.0,OWNER,6073,1996-11-12,276300,60,4605.0,C,6183.7,1570260.1
6363,4,F,25,20,5267.0,OWNER,6075,1997-11-26,129312,24,5388.0,D,5816.5,1534876.4
6366,49,M,32,30,5269.0,OWNER,6076,1997-02-02,117420,60,1957.0,C,4340.5,964329.3
6367,44,M,28,20,5270.0,OWNER,6077,1993-11-22,79608,24,3317.0,A,20568.9,4826785.3
6383,15,M,28,20,5283.0,OWNER,6078,1998-09-09,170832,48,3559.0,C,3833.6,928613.1
6408,47,M,42,40,5305.0,OWNER,6083,1998-03-31,240528,48,5011.0,C,4261.3,978023.9
6417,40,M,48,40,5313.0,OWNER,6087,1994-02-27,300660,60,5011.0,C,12236.9,3047924.1
6422,28,M,38,30,5317.0,OWNER,6088,1997-03-07,90180,36,2505.0,C,2803.2,633328.1
6469,4,M,45,40,5358.0,OWNER,6095,1997-01-24,68340,60,1139.0,C,9173.1,2169631.4
6473,76,F,58,50,5362.0,OWNER,6097,1997-08-21,202848,48,4226.0,C,3874.3,808445.0
6499,44,M,36,30,5385.0,OWNER,6103,1994-04-07,149340,60,2489.0,C,8757.0,2081572.8
6511,47,M,45,40,5395.0,OWNER,6104,1997-09-05,158184,36,4394.0,C,6388.4,1594575.9
6544,66,M,24,20,5422.0,OWNER,6109,1996-06-03,368880,60,6148.0,C,9804.0,2591215.3
6551,24,F,50,50,5428.0,OWNER,6111,1993-09-24,174744,24,7281.0,B,10445.6,2841836.2
6567,5,F,20,20,5442.0,OWNER,6112,1994-06-17,174744,24,7281.0,B,7544.3,2288059.9
6571,72,F,27,20,5445.0,OWNER,6113,1997-10-01,78696,36,2186.0,C,2947.4,686140.7
6610,57,M,44,40,5477.0,OWNER,6118,1997-10-04,349392,48,7279.0,C,9634.3,2476762.7
6616,1,M,45,40,5481.0,OWNER,6120,1994-09-11,209184,48,4358.0,A,14738.4,3159071.6
6691,43,M,56,50,5541.0,OWNER,6130,1996-07-18,32640,48,680.0,C,6558.0,1610616.0
6729,15,M,41,40,5572.0,OWNER,6136,1998-04-19,140880,60,2348.0,C,3305.2,730881.6
6731,13,M,55,50,5574.0,OWNER,6137,1996-04-10,44628,12,3719.0,A,12743.8,2601130.5
6749,9,F,55,50,5591.0,OWNER,6142,1997-01-21,221880,60,3698.0,C,6552.7,1510734.8
6753,15,M,36,30,5593.0,OWNER,6144,1996-08-09,44376,12,3698.0,A,8159.0,2000390.0
6764,19,M,54,50,5602.0,OWNER,6147,1997-12-28,177504,48,3698.0,C,5623.6,1346595.7
6789,57,M,19,10,5622.0,OWNER,6150,1994-11-02,83016,12,6918.0,A,17047.0,4302509.2
6798,61,F,50,50,5628.0,OWNER,6151,1995-04-25,225420,60,3757.0,C,7828.5,1773625.0
6803,5,F,18,10,5632.0,OWNER,6153,1995-07-25,285600,60,4760.0,C,10548.8,2559193.6
6829,10,F,35,30,5650.0,OWNER,6157,1995-07-10,98592,24,4108.0,A,9070.2,2182536.9
6892,1,F,47,40,5698.0,OWNER,6168,1998-11-21,99216,36,2756.0,C,3637.8,844271.4
6895,42,M,27,20,5700.0,OWNER,6169,1995-03-16,103680,60,1728.0,D,6559.3,1188698.9
6922,14,F,59,50,5724.0,OWNER,6173,1997-01-08,232560,48,4845.0,C,7364.1,1887451.4
6936,52,F,39,30,5735.0,OWNER,6175,1996-02-21,290700,60,4845.0,D,9569.3,2426867.7
6946,74,F,28,20,5742.0,OWNER,6178,1995-12-16,232560,48,4845.0,C,7949.5,1856104.0
6987,1,M,30,30,5774.0,OWNER,6185,1995-11-28,31176,24,1299.0,A,7000.5,1676900.8
7010,70,M,31,30,5794.0,OWNER,6190,1996-05-06,123600,60,2060.0,C,5914.3,1434716.7
7065,5,F,27,20,5837.0,OWNER,6196,1997-09-14,177804,36,4939.0,C,6073.8,1429601.8
7127,3,M,41,40,5891.0,OWNER,6202,1994-04-18,65184,12,5432.0,A,20160.4,4692644.8
7150,45,F,35,30,5912.0,OWNER,6207,1998-06-23,184620,60,3077.0,C,3822.6,891248.9
7166,15,M,34,30,5927.0,OWNER,6210,1994-06-06,87216,48,1817.0,B,8988.3,2392956.9
7186,27,F,55,50,5944.0,OWNER,6215,1998-06-18,78720,48,1640.0,C,4043.9,989840.7
7195,50,M,36,30,5952.0,OWNER,6216,1994-09-30,141240,24,5885.0,A,16781.6,3789075.8
7241,57,F,41,40,5991.0,OWNER,6223,1994-11-03,61056,48,1272.0,A,8594.1,2046211.6
7286,47,F,28,20,6030.0,OWNER,6227,1995-03-04,28248,24,1177.0,A,15423.8,3629028.5
7291,77,F,58,50,6034.0,OWNER,6228,1993-12-01,464520,60,7742.0,B,9344.0,2218206.7
7299,1,M,60,60,6040.0,OWNER,6229,1994-10-02,11736,24,489.0,A,9074.3,2058721.9
7311,56,M,49,40,6051.0,OWNER,6232,1994-07-08,276660,36,7685.0,B,4016.3,1017203.3
7324,1,F,35,30,6061.0,OWNER,6234,1998-05-28,5148,12,429.0,C,3921.7999999999997,901237.7
7325,24,M,23,20,6062.0,OWNER,6235,1998-04-19,321360,60,5356.0,C,5779.1,1215065.5
7339,19,F,24,20,6075.0,OWNER,6237,1998-01-06,407952,48,8499.0,D,1599.0,390994.5
7348,6,F,21,20,6083.0,OWNER,6239,1997-09-28,360864,48,7518.0,D,8025.2,1908965.7
7366,29,F,25,20,6097.0,OWNER,6242,1997-10-22,26208,36,728.0,C,1902.9,459717.1
7390,1,M,61,60,6118.0,OWNER,6244,1995-01-08,270648,36,7518.0,B,16715.2,4929735.2
7411,54,F,35,30,6138.0,OWNER,6249,1997-07-30,67608,24,2817.0,C,2293.4,554252.5
7422,74,M,40,40,6148.0,OWNER,6253,1994-11-04,59760,24,2490.0,A,15875.6,3942069.5
7434,34,F,56,50,6157.0,OWNER,6254,1997-12-28,247920,48,5165.0,C,5725.8,1529422.2
7435,67,F,41,40,6158.0,OWNER,6255,1997-02-08,247920,48,5165.0,D,5143.7,1269320.9
7521,74,F,38,30,6226.0,OWNER,6272,1994-12-20,398640,60,6644.0,C,16949.9,3701076.0
7567,5,M,61,60,6265.0,OWNER,6278,1997-06-10,87360,24,3640.0,C,5260.1,1308181.7
7576,38,M,36,30,6273.0,OWNER,6279,1994-06-07,87360,24,3640.0,A,13307.0,3238792.1999999997
7594,64,F,49,40,6289.0,OWNER,6283,1996-08-11,85632,48,1784.0,C,11244.9,2570977.7
7672,26,M,45,40,6353.0,OWNER,6294,1995-02-12,79920,60,1332.0,C,11693.2,2856045.6
7678,3,M,36,30,6358.0,OWNER,6296,1996-08-06,270384,48,5633.0,C,7054.4,1577050.3
7683,12,M,53,50,6363.0,OWNER,6297,1994-10-25,17508,12,1459.0,A,13563.6,3211446.2
7723,48,F,32,30,6397.0,OWNER,6302,1996-09-16,181020,60,3017.0,C,7422.2,1709509.4
7727,31,F,40,40,6400.0,OWNER,6303,1996-02-12,72408,24,3017.0,B,6418.8,1507750.9
7753,70,F,20,20,6425.0,OWNER,6306,1994-12-20,36684,12,3057.0,A,7253.0,1728559.7
7765,1,F,40,40,6434.0,OWNER,6309,1996-11-11,110136,24,4589.0,A,7294.9,1764567.5
7772,1,F,22,20,6440.0,OWNER,6310,1997-06-17,34572,12,2881.0,A,4797.8,1098028.3
7787,34,M,47,40,6453.0,OWNER,6312,1998-05-17,10944,36,304.0,C,2584.3,632126.7
7796,50,F,23,20,6461.0,OWNER,6313,1997-06-15,150912,36,4192.0,C,6061.2,1498299.2
7814,61,F,22,20,6472.0,OWNER,6315,1995-02-06,43164,12,3597.0,A,14735.9,3267522.6
7815,4,F,52,50,6473.0,OWNER,6316,1994-05-26,76908,12,6409.0,B,12839.4,3166737.4
7843,6,M,32,30,6495.0,OWNER,6320,1998-04-28,104964,12,8747.0,C,4367.1,982364.0
7855,7,F,34,30,6505.0,OWNER,6321,1998-10-08,38496,12,3208.0,C,2999.2,638953.1
7862,74,M,33,30,6510.0,OWNER,6322,1997-05-06,76992,24,3208.0,C,4502.0,1083461.4
7914,38,F,32,30,6555.0,OWNER,6336,1994-03-31,212400,36,5900.0,A,16620.7,3979345.8
7959,1,F,20,20,6592.0,OWNER,6338,1997-08-24,390660,60,6511.0,C,6651.7,1678703.8
7980,16,M,22,20,6609.0,OWNER,6342,1995-11-12,60156,36,1671.0,B,4979.5,1383102.0
8030,1,M,31,30,6649.0,OWNER,6346,1997-05-22,100260,60,1671.0,C,7540.8,1624162.2
8064,54,F,32,30,6678.0,OWNER,6350,1997-07-09,294384,48,6133.0,C,8969.4,1977879.0
8074,61,M,40,40,6686.0,OWNER,6353,1997-12-25,116496,24,4854.0,C,5384.5,1168005.1
8076,16,F,48,40,6688.0,OWNER,6354,1996-10-23,22968,36,638.0,C,4644.7,1139914.9
8089,35,M,33,30,6699.0,OWNER,6355,1997-09-24,127200,48,2650.0,C,4759.8,1111421.2
8091,5,M,27,20,6701.0,OWNER,6356,1993-12-08,95400,36,2650.0,A,17588.8,4082231.1
8096,38,F,19,10,6706.0,OWNER,6357,1998-07-12,64860,60,1081.0,C,4212.1,976096.5
8105,72,M,35,30,6715.0,OWNER,6358,1995-01-14,137880,60,2298.0,D,8839.0,1995766.7
8130,62,F,22,20,6738.0,OWNER,6362,1995-10-31,37908,12,3159.0,A,7719.7,1763694.8
8200,1,F,54,50,6792.0,OWNER,6377,1997-03-17,17184,12,1432.0,A,4594.3,1140604.2
8276,43,F,19,10,6856.0,OWNER,6386,1997-04-30,124344,36,3454.0,C,5056.1,1327518.9000000001
8333,60,M,33,30,6902.0,OWNER,6399,1997-12-21,49320,36,1370.0,C,2731.8,647379.0
8356,3,M,29,20,6922.0,OWNER,6402,1998-12-06,139488,24,5812.0,C,3917.2,873222.9
8359,74,M,19,10,6924.0,OWNER,6403,1995-12-05,194880,48,4060.0,C,8505.1,1730613.1
8366,41,F,38,30,6930.0,OWNER,6407,1994-05-26,25944,24,1081.0,A,13775.3,3165770.6
8392,36,F,32,30,6950.0,OWNER,6415,1997-02-12,475680,48,9910.0,C,4690.4,1026351.7
8432,38,F,30,30,6985.0,OWNER,6421,1996-07-25,96768,36,2688.0,C,9153.5,2359543.1
8502,51,M,55,50,7045.0,OWNER,6435,1997-06-16,288720,48,6015.0,C,5650.7,1217557.3
8506,69,F,19,10,7049.0,OWNER,6436,1998-05-22,495180,60,8253.0,C,2647.0,587136.3
8510,55,M,51,50,7052.0,OWNER,6437,1997-11-09,63972,36,1777.0,D,1514.0,357193.7
8548,57,F,53,50,7082.0,OWNER,6442,1998-02-08,194160,48,4045.0,C,2849.7,655366.7000000001
8568,1,F,27,20,7099.0,OWNER,6450,1998-06-10,234336,48,4882.0,C,3714.6,788182.1
8598,46,F,41,40,7123.0,OWNER,6456,1993-12-09,47016,12,3918.0,A,11875.1,3081147.6
8610,55,F,50,50,7133.0,OWNER,6460,1994-11-06,48672,36,1352.0,A,4645.9,1116550.9
8615,12,F,59,50,7136.0,OWNER,6461,1996-09-19,74124,36,2059.0,C,9325.6,2324430.0
8636,71,F,57,50,7156.0,OWNER,6464,1998-04-16,49488,24,2062.0,C,3227.6,783642.5
8661,1,F,44,40,7176.0,OWNER,6468,1997-11-30,203940,60,3399.0,C,4526.2,953781.7
8666,7,F,27,20,7180.0,OWNER,6469,1998-11-17,99744,24,4156.0,C,3049.7,689699.2
8667,77,F,31,30,7181.0,OWNER,6470,1998-05-17,49872,12,4156.0,C,6746.7,1739568.1
8670,5,F,55,50,7184.0,OWNER,6471,1996-08-04,155640,24,6485.0,A,5562.9,1225288.6
8677,49,M,43,40,7190.0,OWNER,6474,1995-06-06,63360,60,1056.0,C,7191.1,1702819.1
8737,17,F,50,50,7240.0,OWNER,6486,1998-01-15,152160,60,2536.0,C,3336.0,776787.1
8764,70,F,58,50,7262.0,OWNER,6490,1997-02-10,73260,60,1221.0,C,3858.0,905199.9
8777,11,F,45,40,7274.0,OWNER,6495,1998-03-12,49044,12,4087.0,C,2090.2,540910.1
9173,1,M,53,50,7401.0,OWNER,6499,1994-01-05,80952,24,3373.0,A,10351.6,2470427.3
9196,21,F,59,50,7418.0,OWNER,6501,1996-04-29,30276,12,2523.0,B,8837.3,2251927.6
9202,68,M,36,30,7424.0,OWNER,6502,1997-12-08,30276,12,2523.0,A,5730.2,1284538.1
9217,19,F,58,50,7437.0,OWNER,6508,1998-04-19,110736,48,2307.0,C,2381.0,554899.4
9226,64,F,59,50,7445.0,OWNER,6509,1994-03-15,55368,24,2307.0,A,16698.2,4842050.9
9236,31,F,42,40,7454.0,OWNER,6512,1994-05-26,63312,48,1319.0,A,4806.4,1159695.1
9273,39,F,43,40,7485.0,OWNER,6520,1994-03-16,91200,24,3800.0,A,9281.0,2350613.1
9316,63,F,40,40,7523.0,OWNER,6526,1995-01-03,288468,36,8013.0,A,11474.9,3044986.6
9340,54,M,31,30,7542.0,OWNER,6534,1997-10-19,590820,60,9847.0,C,5007.6,1240088.4
9346,43,M,26,20,7546.0,OWNER,6535,1995-11-02,41952,12,3496.0,A,6855.5,1372288.0
9362,56,F,25,20,7559.0,OWNER,6539,1998-07-11,12792,12,1066.0,C,2640.8,672145.6
9366,72,M,23,20,7562.0,OWNER,6540,1995-12-31,309600,48,6450.0,C,12664.6,2824698.7
9370,59,M,23,20,7565.0,OWNER,6541,1997-08-17,153504,48,3198.0,C,4302.5,906581.2
9403,16,M,24,20,7594.0,OWNER,6544,1997-12-11,130464,48,2718.0,C,6674.3,1578252.4
9417,21,M,49,40,7606.0,OWNER,6545,1995-12-12,191880,60,3198.0,C,9448.5,2603704.7
9418,1,M,48,40,7607.0,OWNER,6546,1995-03-27,31728,24,1322.0,A,9723.6,2389894.3
9427,62,F,28,20,7614.0,OWNER,6550,1996-05-18,320592,48,6679.0,C,12059.3,2494245.9
9450,68,F,55,50,7632.0,OWNER,6552,1998-01-08,170448,48,3551.0,C,4932.5,1219032.9
9456,40,F,57,50,7636.0,OWNER,6553,1998-01-26,42384,12,3532.0,C,4278.6,1194958.6
9457,46,M,20,20,7637.0,OWNER,6554,1997-01-29,390096,48,8127.0,C,5347.4,1256965.3
9505,1,M,40,40,7674.0,OWNER,6562,1997-03-21,94488,24,3937.0,C,6866.7,1681718.7
9546,50,F,43,40,7713.0,OWNER,6568,1998-02-25,220440,60,3674.0,C,4407.1,1086787.2
9555,13,F,51,50,7721.0,OWNER,6569,1998-05-28,45456,12,3788.0,C,3417.8,785815.3
9569,19,F,48,40,7733.0,OWNER,6571,1998-05-12,140064,24,5836.0,C,9095.6,2101269.6
9582,2,F,56,50,7745.0,OWNER,6574,1997-12-20,77544,36,2154.0,C,3898.6,960911.1
9593,74,F,30,30,7753.0,OWNER,6577,1994-03-11,51696,24,2154.0,A,14795.4,3690554.2
9606,52,M,49,40,7765.0,OWNER,6578,1995-12-11,27984,12,2332.0,A,8995.0,2028330.9
9611,23,M,40,40,7769.0,OWNER,6580,1994-05-22,196080,48,4085.0,A,15341.3,3739564.1
9641,64,M,53,50,7795.0,OWNER,6585,1996-10-29,372120,60,6202.0,C,12463.1,2928239.1
9663,19,M,53,50,7815.0,OWNER,6589,1996-01-01,189696,24,7904.0,A,8102.6,2127708.3
9670,38,M,50,50,7819.0,OWNER,6591,1995-02-02,20832,48,434.0,C,5819.9,1450020.5
9675,60,F,28,20,7824.0,OWNER,6594,1994-09-28,189696,24,7904.0,B,6278.0,1431215.6
9702,33,F,47,40,7844.0,OWNER,6596,1994-06-25,91584,24,3816.0,A,11166.1,2450742.9
9715,35,F,21,20,7857.0,OWNER,6598,1995-01-18,68112,12,5676.0,A,13981.7,3149234.8
9717,52,F,46,40,7859.0,OWNER,6599,1996-11-19,72120,12,6010.0,A,15080.8,3506608.0
9721,34,M,44,40,7861.0,OWNER,6600,1995-10-08,21852,36,607.0,A,10662.8,2690156.8
9755,23,F,47,40,7890.0,OWNER,6605,1997-10-14,79344,48,1653.0,C,3956.9,960955.4
9760,27,M,29,20,7894.0,OWNER,6607,1997-10-21,153144,36,4254.0,C,7036.2,1750179.7
9775,70,M,38,30,7907.0,OWNER,6612,1997-08-31,97392,12,8116.0,A,5849.3,1521664.7
9798,69,F,48,40,7926.0,OWNER,6613,1996-09-22,84120,24,3505.0,A,5764.4,1545415.9
9833,51,M,34,30,7957.0,OWNER,6621,1997-06-14,42900,12,3575.0,A,7940.400000000001,1968524.4
9844,55,M,53,50,7965.0,OWNER,6624,1994-09-30,71460,12,5955.0,A,9363.1,2303868.0
9846,54,F,32,30,7966.0,OWNER,6625,1997-09-07,473280,60,7888.0,D,6028.8,2130586.0
9872,9,F,31,30,7990.0,OWNER,6632,1998-04-23,144960,48,3020.0,C,7297.3,1586007.1
9880,10,F,28,20,7997.0,OWNER,6633,1998-02-05,160656,24,6694.0,C,6574.8,1517280.7
9914,36,M,56,50,8026.0,OWNER,6641,1997-09-09,128268,36,3563.0,C,4905.4,1172542.2
9915,27,M,31,30,8027.0,OWNER,6642,1994-06-05,77640,12,6470.0,A,16797.6,3582773.7
9929,47,F,31,30,8038.0,OWNER,6643,1998-01-18,35856,24,1494.0,C,6649.1,1675877.7
9930,9,M,26,20,8039.0,OWNER,6644,1996-10-20,93600,24,3900.0,A,7364.900000000001,1813160.7
9933,74,M,57,50,8041.0,OWNER,6645,1994-11-06,140400,36,3900.0,A,15455.9,3540023.1
9945,31,F,30,30,8051.0,OWNER,6647,1994-06-01,208320,48,4340.0,A,11194.3,2382032.0
9973,24,F,53,50,8073.0,OWNER,6650,1994-02-17,49320,12,4110.0,B,11356.5,2970835.7
9987,73,F,48,40,8085.0,OWNER,6655,1997-10-17,260400,60,4340.0,D,3981.3,1093572.2
9995,54,M,40,40,8092.0,OWNER,6659,1996-02-20,56100,60,935.0,C,3861.7,870899.1
9997,67,M,36,30,8094.0,OWNER,6660,1997-05-09,220428,36,6123.0,C,4905.8,1009437.1
10023,59,F,25,20,8114.0,OWNER,6665,1997-08-15,99300,60,1655.0,C,5242.0,1188864.9
10040,37,F,30,30,8127.0,OWNER,6667,1996-07-15,155880,24,6495.0,A,12571.6,3187090.3
10043,45,M,33,30,8129.0,OWNER,6668,1994-07-30,74736,36,2076.0,A,11244.6,2815433.9
10075,48,M,35,30,8158.0,OWNER,6675,1997-11-01,238716,36,6631.0,C,7512.0,1933573.7
10076,26,F,29,20,8159.0,OWNER,6676,1995-06-13,29784,24,1241.0,A,7201.1,1648067.7
10090,29,F,18,10,8169.0,OWNER,6677,1997-08-12,97980,60,1633.0,C,3327.0,850439.7
10095,1,F,22,20,8173.0,OWNER,6678,1994-05-20,80340,12,6695.0,A,14666.2,3087818.5
10159,50,M,60,60,8225.0,OWNER,6682,1998-03-30,36204,12,3017.0,D,8215.9,2260191.1
10198,31,M,22,20,8260.0,OWNER,6686,1994-08-25,224604,36,6239.0,A,18171.4,4234294.9
10200,13,F,18,10,8261.0,OWNER,6687,1993-09-13,87840,24,3660.0,A,16081.1,4703447.6
10209,59,M,23,20,8268.0,OWNER,6688,1997-09-26,8616,24,359.0,C,7506.3,2161866.1
10269,70,F,58,50,8316.0,OWNER,6694,1995-03-19,134784,24,5616.0,A,22001.0,6254365.6
10273,51,F,40,40,8320.0,OWNER,6695,1997-06-04,309660,60,5161.0,C,4846.3,1292041.6
10275,77,F,28,20,8321.0,OWNER,6696,1994-05-09,89040,60,1484.0,C,17955.4,5360658.6
10282,1,M,19,10,8327.0,OWNER,6698,1996-03-10,247728,48,5161.0,C,12272.3,4076570.0
10287,48,F,36,30,8330.0,OWNER,6699,1994-03-30,7656,24,319.0,A,20884.1,5747716.2
10350,29,F,37,30,8377.0,OWNER,6704,1995-06-01,417060,60,6951.0,C,12927.5,4039047.3
10355,14,F,22,20,8381.0,OWNER,6705,1997-07-25,333648,48,6951.0,D,8821.9,2807989.3
10382,20,F,33,30,8405.0,OWNER,6712,1995-10-14,266220,60,4437.0,C,13560.0,3217686.4
10389,20,F,55,50,8411.0,OWNER,6715,1996-05-06,220620,60,3677.0,C,11756.0,3187860.2
10459,17,F,34,30,8475.0,OWNER,6721,1994-01-21,21072,24,878.0,A,13444.3,3763179.0
10475,51,F,50,50,8489.0,OWNER,6725,1995-06-23,265320,36,7370.0,A,16310.8,4444736.9
10479,2,F,43,40,8492.0,OWNER,6726,1995-09-03,85860,60,1431.0,C,15916.7,4584081.3
10492,70,M,61,60,8505.0,OWNER,6727,1997-12-10,42840,12,3570.0,A,4918.0,1324601.8
10510,23,F,53,50,8519.0,OWNER,6729,1994-08-11,74688,12,6224.0,A,24115.5,6822499.3
10517,54,F,18,10,8523.0,OWNER,6730,1998-02-15,93036,12,7753.0,C,9007.9,2317634.8
10528,47,F,46,40,8533.0,OWNER,6732,1996-09-19,174048,48,3626.0,C,16716.5,4623008.1
10543,14,F,53,50,8547.0,OWNER,6734,1996-05-30,173016,36,4806.0,C,14511.2,4103168.1
10555,1,M,63,60,8558.0,OWNER,6736,1994-06-14,288360,60,4806.0,C,13015.8,3953580.1
10563,68,M,49,40,8564.0,OWNER,6737,1995-03-11,76680,24,3195.0,A,23335.1,6558984.6
10566,74,F,56,50,8566.0,OWNER,6738,1994-09-29,230220,36,6395.0,B,10145.4,3244264.1
10636,64,M,27,20,8625.0,OWNER,6745,1995-04-10,47304,24,1971.0,A,25177.7,7464818.7
10654,46,F,36,30,8639.0,OWNER,6746,1998-06-06,185640,60,3094.0,C,3137.2,854701.9
10662,60,F,49,40,8645.0,OWNER,6748,1998-12-08,240900,60,4015.0,C,3267.9,1009432.6
10702,17,M,60,60,8680.0,OWNER,6751,1996-07-14,85716,36,2381.0,C,5243.8,1593025.1
10714,66,F,52,50,8688.0,OWNER,6753,1997-03-20,67980,12,5665.0,A,7594.8,2021090.2
10746,53,M,27,20,8713.0,OWNER,6755,1998-07-24,170700,60,2845.0,C,4256.5,1132908.6
10777,70,F,18,10,8742.0,OWNER,6758,1997-07-29,33144,12,2762.0,A,3926.7,1116766.8
10813,1,F,19,10,8772.0,OWNER,6763,1997-06-19,88272,48,1839.0,C,2800.6,781926.5
10818,64,M,26,20,8776.0,OWNER,6764,1995-08-26,33984,48,708.0,C,18729.1,5210741.6
10828,1,F,41,40,8784.0,OWNER,6766,1998-04-28,74352,24,3098.0,C,9712.0,2631365.5
10963,1,M,54,50,8899.0,OWNER,6785,1995-12-25,125340,60,2089.0,C,21985.6,6124409.1
