client_id,district_id,sex,age,age_group,account_id,type,loan_id,date,amount,duration,payments,status,trans_amount,balance
5517,57,M,34,30,4576.0,OWNER,5918,1994-06-04,300204,36,8339.0,A,300204.0,1379256.2
5521,9,F,25,20,4580.0,OWNER,5922,1995-08-05,20220,12,1685.0,A,20217.6,426648.3
5526,27,M,51,50,4585.0,OWNER,5923,1996-10-10,64656,48,1347.0,C,35022.0,1084964.4
5563,1,M,23,20,4616.0,OWNER,5930,1998-01-12,66696,24,2779.0,C,33344.399999999994,740866.0
5565,3,F,32,30,4618.0,OWNER,5931,1997-03-17,66696,24,2779.0,D,41680.5,212455.4
5574,9,F,28,20,4626.0,OWNER,5932,1997-06-18,33348,12,2779.0,A,33344.399999999994,300697.6
5579,77,M,47,40,4631.0,OWNER,5933,1997-12-13,87528,24,3647.0,C,43764.0,903127.7
5606,4,M,18,10,4650.0,OWNER,5938,1996-08-25,402000,60,6700.0,C,187600.0,705002.8
5618,63,F,45,40,4660.0,OWNER,5940,1997-05-28,106944,24,4456.0,C,84664.0,912151.4
5642,70,F,41,40,4681.0,OWNER,5942,1997-03-15,162624,48,3388.0,C,71148.0,826278.6
5684,8,F,43,40,4715.0,OWNER,5953,1997-03-14,97176,24,4049.0,C,85029.0,1628255.1
5699,73,M,48,40,4725.0,OWNER,5956,1997-11-04,168264,36,4674.0,C,65438.799999999996,204050.4
5701,2,F,39,30,4727.0,OWNER,5959,1995-08-11,107640,24,4485.0,A,107640.0,1334191.0
5727,54,M,45,40,4746.0,OWNER,5963,1997-09-07,204780,60,3413.0,C,54608.0,1067896.6
5760,66,M,50,50,4774.0,OWNER,5970,1995-07-09,465072,48,9689.0,C,406938.0,2170606.5
5774,46,F,38,30,4784.0,OWNER,5973,1997-11-24,219456,48,4572.0,C,59436.0,927136.6
5788,72,M,36,30,4794.0,OWNER,5976,1997-12-27,465504,48,9698.0,D,106678.0,76264.3
5801,26,F,19,10,4803.0,OWNER,5977,1997-02-25,59136,48,1232.0,C,27104.0,626563.7
5826,15,M,30,30,4825.0,OWNER,5980,1995-08-18,21396,12,1783.0,A,21398.4,393890.6
5858,52,M,46,40,4851.0,OWNER,5988,1996-08-22,141648,24,5902.0,A,141652.8,756067.1
5860,47,M,34,30,4852.0,OWNER,5989,1996-03-04,213300,36,5925.0,C,201450.0,739388.6
5866,67,F,20,20,4858.0,OWNER,5991,1998-07-27,335184,48,6983.0,D,27933.2,172018.5
5873,5,F,19,10,4863.0,OWNER,5992,1997-03-18,76080,12,6340.0,A,76083.6,878841.1
5911,14,M,63,60,4894.0,OWNER,5997,1993-11-04,117024,24,4876.0,A,117019.20000000001,1489410.5
5928,42,F,28,20,4907.0,OWNER,5999,1996-01-03,98832,48,2059.0,C,74124.0,712191.1
5965,50,M,47,40,4937.0,OWNER,6004,1994-07-23,143904,24,5996.0,A,143908.8,1321057.0
5977,43,M,19,10,4948.0,OWNER,6006,1996-11-15,359760,60,5996.0,C,149905.0,991676.7999999999
5978,33,F,54,50,4949.0,OWNER,6007,1997-08-30,289920,48,6040.0,C,96636.8,1217699.1
6001,60,M,62,60,4969.0,OWNER,6010,1997-03-06,150180,60,2503.0,C,52558.8,1160507.4
6015,54,M,25,20,4981.0,OWNER,6011,1996-11-28,179328,48,3736.0,C,93400.0,802984.1
6033,1,M,32,30,4994.0,OWNER,6012,1996-08-03,258444,36,7179.0,C,201006.4,1320178.2
6034,20,M,59,50,4995.0,OWNER,6013,1996-02-03,128988,36,3583.0,D,118239.0,1423895.2
6039,1,F,40,40,4999.0,OWNER,6014,1997-05-18,165168,36,4588.0,C,87181.5,1111168.9
6042,53,M,35,30,5001.0,OWNER,6015,1996-11-09,110112,24,4588.0,A,110124.0,887547.2
6077,54,F,18,10,5033.0,OWNER,6019,1996-07-25,11400,12,950.0,A,11400.0,300832.2
6115,13,F,45,40,5066.0,OWNER,6027,1996-02-10,61656,24,2569.0,B,56513.600000000006,1026058.3
6122,6,F,30,30,5072.0,OWNER,6028,1997-02-09,317520,60,5292.0,C,121716.0,809795.9
6175,72,M,34,30,5118.0,OWNER,6037,1997-05-04,53232,48,1109.0,C,22180.0,811415.5
6178,1,F,58,50,5120.0,OWNER,6038,1994-08-10,323472,48,6739.0,A,323457.6,1671782.0
6185,58,F,50,50,5126.0,OWNER,6043,1996-01-11,20352,48,424.0,C,15264.0,985346.7
6196,68,M,55,50,5133.0,OWNER,6044,1998-01-27,57060,12,4755.0,C,52305.0,561464.8
6235,5,M,58,50,5164.0,OWNER,6052,1998-03-23,22356,36,621.0,C,5589.0,155384.1
6255,54,F,53,50,5180.0,OWNER,6054,1998-07-16,58764,12,4897.0,C,24485.0,288191.7
6257,75,F,56,50,5181.0,OWNER,6055,1997-04-28,399120,60,6652.0,C,133050.0,682086.7
6275,13,M,42,40,5196.0,OWNER,6059,1997-12-28,79824,12,6652.0,A,79830.0,749122.2
6299,1,M,62,60,5213.0,OWNER,6063,1996-04-25,320976,48,6687.0,D,193923.0,1520369.1
6301,55,F,49,40,5215.0,OWNER,6064,1994-08-04,14628,12,1219.0,A,14628.0,488098.0
6317,77,F,41,40,5228.0,OWNER,6066,1994-07-11,173808,24,7242.0,A,173808.0,1394212.8
6349,72,M,26,20,5256.0,OWNER,6072,1994-05-10,193968,36,5388.0,A,193986.0,1621420.0999999999
6359,64,M,22,20,5263.0,OWNER,6073,1996-11-12,276300,60,4605.0,C,119730.0,944366.4
6363,4,F,25,20,5267.0,OWNER,6075,1997-11-26,129312,24,5388.0,D,64662.0,315946.9
6366,49,M,32,30,5269.0,OWNER,6076,1997-02-02,117420,60,1957.0,C,45011.0,850402.7
6367,44,M,28,20,5270.0,OWNER,6077,1993-11-22,79608,24,3317.0,A,79608.0,1075130.4
6383,15,M,28,20,5283.0,OWNER,6078,1998-09-09,170832,48,3559.0,C,14236.0,285699.2
6408,47,M,42,40,5305.0,OWNER,6083,1998-03-31,240528,48,5011.0,C,45100.799999999996,417450.4
6417,40,M,48,40,5313.0,OWNER,6087,1994-02-27,300660,60,5011.0,C,290649.6,2580213.4
6422,28,M,38,30,5317.0,OWNER,6088,1997-03-07,90180,36,2505.0,C,55105.600000000006,663232.4
6469,4,M,45,40,5358.0,OWNER,6095,1997-01-24,68340,60,1139.0,C,26197.0,1458810.7
6473,76,F,58,50,5362.0,OWNER,6097,1997-08-21,202848,48,4226.0,C,67620.8,498154.89999999997
6499,44,M,36,30,5385.0,OWNER,6103,1994-04-07,149340,60,2489.0,C,141890.1,2429574.3
6511,47,M,45,40,5395.0,OWNER,6104,1997-09-05,158184,36,4394.0,C,70300.8,947971.8999999999
6544,66,M,24,20,5422.0,OWNER,6109,1996-06-03,368880,60,6148.0,C,190588.0,1031250.0
6551,24,F,50,50,5428.0,OWNER,6111,1993-09-24,174744,24,7281.0,B,131063.40000000001,516432.0
6567,5,F,20,20,5442.0,OWNER,6112,1994-06-17,174744,24,7281.0,B,80094.3,182467.19999999998
6571,72,F,27,20,5445.0,OWNER,6113,1997-10-01,78696,36,2186.0,C,32790.0,613165.5
6610,57,M,44,40,5477.0,OWNER,6118,1997-10-04,349392,48,7279.0,C,109189.5,887165.0
6616,1,M,45,40,5481.0,OWNER,6120,1994-09-11,209184,48,4358.0,A,209184.0,3223673.8
6691,43,M,56,50,5541.0,OWNER,6130,1996-07-18,32640,48,680.0,C,19720.0,1046629.5
6729,15,M,41,40,5572.0,OWNER,6136,1998-04-19,140880,60,2348.0,C,18784.0,234591.7
6731,13,M,55,50,5574.0,OWNER,6137,1996-04-10,44628,12,3719.0,A,44628.0,985404.4
6749,9,F,55,50,5591.0,OWNER,6142,1997-01-21,221880,60,3698.0,C,85049.40000000001,1286271.7
6753,15,M,36,30,5593.0,OWNER,6144,1996-08-09,44376,12,3698.0,A,44373.600000000006,618000.0
6764,19,M,54,50,5602.0,OWNER,6147,1997-12-28,177504,48,3698.0,C,44373.600000000006,639613.3
6789,57,M,19,10,5622.0,OWNER,6150,1994-11-02,83016,12,6918.0,A,83019.6,659110.7000000001
6798,61,F,50,50,5628.0,OWNER,6151,1995-04-25,225420,60,3757.0,C,165308.0,1730557.9
6803,5,F,18,10,5632.0,OWNER,6153,1995-07-25,285600,60,4760.0,C,195160.0,1933666.2
6829,10,F,35,30,5650.0,OWNER,6157,1995-07-10,98592,24,4108.0,A,98599.20000000001,1237880.6
6892,1,F,47,40,5698.0,OWNER,6168,1998-11-21,99216,36,2756.0,C,2756.0,62516.3
6895,42,M,27,20,5700.0,OWNER,6169,1995-03-16,103680,60,1728.0,D,62208.0,891052.0
6922,14,F,59,50,5724.0,OWNER,6173,1997-01-08,232560,48,4845.0,C,116280.0,436921.4
6936,52,F,39,30,5735.0,OWNER,6175,1996-02-21,290700,60,4845.0,D,150195.0,1399332.8
6946,74,F,28,20,5742.0,OWNER,6178,1995-12-16,232560,48,4845.0,C,174420.0,1427908.1
6987,1,M,30,30,5774.0,OWNER,6185,1995-11-28,31176,24,1299.0,A,31176.0,664872.2
7010,70,M,31,30,5794.0,OWNER,6190,1996-05-06,123600,60,2060.0,C,65920.0,1078878.9
7065,5,F,27,20,5837.0,OWNER,6196,1997-09-14,177804,36,4939.0,C,74085.0,704949.8
7127,3,M,41,40,5891.0,OWNER,6202,1994-04-18,65184,12,5432.0,A,65187.600000000006,875155.2
7150,45,F,35,30,5912.0,OWNER,6207,1998-06-23,184620,60,3077.0,C,18460.800000000003,241184.4
7166,15,M,34,30,5927.0,OWNER,6210,1994-06-06,87216,48,1817.0,B,78143.9,990027.8
7186,27,F,55,50,5944.0,OWNER,6215,1998-06-18,78720,48,1640.0,C,9840.0,358282.9
7195,50,M,36,30,5952.0,OWNER,6216,1994-09-30,141240,24,5885.0,A,141247.2,1805145.3
7241,57,F,41,40,5991.0,OWNER,6223,1994-11-03,61056,48,1272.0,A,61056.0,1883826.8
7286,47,F,28,20,6030.0,OWNER,6227,1995-03-04,28248,24,1177.0,A,28248.0,1229728.7
7291,77,F,58,50,6034.0,OWNER,6228,1993-12-01,464520,60,7742.0,B,371606.4,1612236.9
7299,1,M,60,60,6040.0,OWNER,6229,1994-10-02,11736,24,489.0,A,11736.0,948671.0
7311,56,M,49,40,6051.0,OWNER,6232,1994-07-08,276660,36,7685.0,B,268975.0,528716.7
7324,1,F,35,30,6061.0,OWNER,6234,1998-05-28,5148,12,429.0,C,3003.0,320007.1
7325,24,M,23,20,6062.0,OWNER,6235,1998-04-19,321360,60,5356.0,C,42848.0,528631.9
7339,19,F,24,20,6075.0,OWNER,6237,1998-01-06,407952,48,8499.0,D,25497.0,38535.7
7348,6,F,21,20,6083.0,OWNER,6239,1997-09-28,360864,48,7518.0,D,90216.0,377749.89999999997
7366,29,F,25,20,6097.0,OWNER,6242,1997-10-22,26208,36,728.0,C,10192.0,413272.6
7390,1,M,61,60,6118.0,OWNER,6244,1995-01-08,270648,36,7518.0,B,248094.0,1313997.2
7411,54,F,35,30,6138.0,OWNER,6249,1997-07-30,67608,24,2817.0,C,47894.100000000006,446773.6
7422,74,M,40,40,6148.0,OWNER,6253,1994-11-04,59760,24,2490.0,A,59760.0,775589.3
7434,34,F,56,50,6157.0,OWNER,6254,1997-12-28,247920,48,5165.0,C,61982.399999999994,535892.2
7435,67,F,41,40,6158.0,OWNER,6255,1997-02-08,247920,48,5165.0,D,56817.2,572827.0
7521,74,F,38,30,6226.0,OWNER,6272,1994-12-20,398640,60,6644.0,C,318897.6,3735522.8
7567,5,M,61,60,6265.0,OWNER,6278,1997-06-10,87360,24,3640.0,C,69150.5,740220.4
7576,38,M,36,30,6273.0,OWNER,6279,1994-06-07,87360,24,3640.0,A,87348.0,875635.4
7594,64,F,49,40,6289.0,OWNER,6283,1996-08-11,85632,48,1784.0,C,51750.5,1853354.8
7672,26,M,45,40,6353.0,OWNER,6294,1995-02-12,79920,60,1332.0,C,62604.0,2645956.2
7678,3,M,36,30,6358.0,OWNER,6296,1996-08-06,270384,48,5633.0,C,163351.2,1587555.2
7683,12,M,53,50,6363.0,OWNER,6297,1994-10-25,17508,12,1459.0,A,17508.0,568964.1
7723,48,F,32,30,6397.0,OWNER,6302,1996-09-16,181020,60,3017.0,C,81450.9,1338917.3
7727,31,F,40,40,6400.0,OWNER,6303,1996-02-12,72408,24,3017.0,B,54300.6,592695.1
7753,70,F,20,20,6425.0,OWNER,6306,1994-12-20,36684,12,3057.0,A,36684.0,383013.5
7765,1,F,40,40,6434.0,OWNER,6309,1996-11-11,110136,24,4589.0,A,110140.79999999999,1046557.4
7772,1,F,22,20,6440.0,OWNER,6310,1997-06-17,34572,12,2881.0,A,34572.0,588068.8
7787,34,M,47,40,6453.0,OWNER,6312,1998-05-17,10944,36,304.0,C,2128.0,174770.6
7796,50,F,23,20,6461.0,OWNER,6313,1997-06-15,150912,36,4192.0,C,75465.0,929377.5
7814,61,F,22,20,6472.0,OWNER,6315,1995-02-06,43164,12,3597.0,A,43164.0,902455.3
7815,4,F,52,50,6473.0,OWNER,6316,1994-05-26,76908,12,6409.0,B,64088.0,450931.2
7843,6,M,32,30,6495.0,OWNER,6320,1998-04-28,104964,12,8747.0,C,69976.0,223961.4
7855,7,F,34,30,6505.0,OWNER,6321,1998-10-08,38496,12,3208.0,C,9623.400000000001,156987.3
7862,74,M,33,30,6510.0,OWNER,6322,1997-05-06,76992,24,3208.0,C,64156.0,894495.2
7914,38,F,32,30,6555.0,OWNER,6336,1994-03-31,212400,36,5900.0,A,212400.0,1564699.5
7959,1,F,20,20,6592.0,OWNER,6338,1997-08-24,390660,60,6511.0,C,104171.2,1054685.4
7980,16,M,22,20,6609.0,OWNER,6342,1995-11-12,60156,36,1671.0,B,43446.0,635643.1
8030,1,M,31,30,6649.0,OWNER,6346,1997-05-22,100260,60,1671.0,C,31749.0,1097693.4
8064,54,F,32,30,6678.0,OWNER,6350,1997-07-09,294384,48,6133.0,C,110394.0,1304659.7
8074,61,M,40,40,6686.0,OWNER,6353,1997-12-25,116496,24,4854.0,C,58245.600000000006,497157.2
8076,16,F,48,40,6688.0,OWNER,6354,1996-10-23,22968,36,638.0,C,16588.0,1139669.4
8089,35,M,33,30,6699.0,OWNER,6355,1997-09-24,127200,48,2650.0,C,39753.0,671681.0
8091,5,M,27,20,6701.0,OWNER,6356,1993-12-08,95400,36,2650.0,A,95407.2,1872382.0
8096,38,F,19,10,6706.0,OWNER,6357,1998-07-12,64860,60,1081.0,C,6486.0,293636.1
8105,72,M,35,30,6715.0,OWNER,6358,1995-01-14,137880,60,2298.0,D,105717.2,1972644.7
8130,62,F,22,20,6738.0,OWNER,6362,1995-10-31,37908,12,3159.0,A,37908.0,608317.3
8200,1,F,54,50,6792.0,OWNER,6377,1997-03-17,17184,12,1432.0,A,17184.0,358403.5
8276,43,F,19,10,6856.0,OWNER,6386,1997-04-30,124344,36,3454.0,C,69080.0,617057.2
8333,60,M,33,30,6902.0,OWNER,6399,1997-12-21,49320,36,1370.0,C,16440.0,281698.9
8356,3,M,29,20,6922.0,OWNER,6402,1998-12-06,139488,24,5812.0,C,5811.7,94449.7
8359,74,M,19,10,6924.0,OWNER,6403,1995-12-05,194880,48,4060.0,C,150201.5,1518269.3
8366,41,F,38,30,6930.0,OWNER,6407,1994-05-26,25944,24,1081.0,A,25944.0,1561475.9
8392,36,F,32,30,6950.0,OWNER,6415,1997-02-12,475680,48,9910.0,C,218020.0,1107787.3
8432,38,F,30,30,6985.0,OWNER,6421,1996-07-25,96768,36,2688.0,C,77937.5,1459743.6
8502,51,M,55,50,7045.0,OWNER,6435,1997-06-16,288720,48,6015.0,C,108275.40000000001,1430403.9000000001
8506,69,F,19,10,7049.0,OWNER,6436,1998-05-22,495180,60,8253.0,C,57772.40000000001,363627.9
8510,55,M,51,50,7052.0,OWNER,6437,1997-11-09,63972,36,1777.0,D,21320.4,315425.1
8548,57,F,53,50,7082.0,OWNER,6442,1998-02-08,194160,48,4045.0,C,44495.0,240153.6
8568,1,F,27,20,7099.0,OWNER,6450,1998-06-10,234336,48,4882.0,C,34177.5,217176.5
8598,46,F,41,40,7123.0,OWNER,6456,1993-12-09,47016,12,3918.0,A,47018.399999999994,502837.4
8610,55,F,50,50,7133.0,OWNER,6460,1994-11-06,48672,36,1352.0,A,48672.0,718109.7
8615,12,F,59,50,7136.0,OWNER,6461,1996-09-19,74124,36,2059.0,C,55593.0,1385237.5999999999
8636,71,F,57,50,7156.0,OWNER,6464,1998-04-16,49488,24,2062.0,C,16496.0,263780.6
8661,1,F,44,40,7176.0,OWNER,6468,1997-11-30,203940,60,3399.0,C,44187.0,598108.7
8666,7,F,27,20,7180.0,OWNER,6469,1998-11-17,99744,24,4156.0,C,4156.5,84694.2
8667,77,F,31,30,7181.0,OWNER,6470,1998-05-17,49872,12,4156.0,C,29095.5,438158.9
8670,5,F,55,50,7184.0,OWNER,6471,1996-08-04,155640,24,6485.0,A,155640.0,543531.4
8677,49,M,43,40,7190.0,OWNER,6474,1995-06-06,63360,60,1056.0,C,45408.0,1408362.6
8737,17,F,50,50,7240.0,OWNER,6486,1998-01-15,152160,60,2536.0,C,27892.699999999997,201888.9
8764,70,F,58,50,7262.0,OWNER,6490,1997-02-10,73260,60,1221.0,C,28083.0,901848.4
8777,11,F,45,40,7274.0,OWNER,6495,1998-03-12,49044,12,4087.0,C,40868.0,289170.2
9173,1,M,53,50,7401.0,OWNER,6499,1994-01-05,80952,24,3373.0,A,80944.79999999999,970321.3
9196,21,F,59,50,7418.0,OWNER,6501,1996-04-29,30276,12,2523.0,B,20185.6,186955.8
9202,68,M,36,30,7424.0,OWNER,6502,1997-12-08,30276,12,2523.0,A,30278.399999999998,402688.9
9217,19,F,58,50,7437.0,OWNER,6508,1998-04-19,110736,48,2307.0,C,18454.4,305626.5
9226,64,F,59,50,7445.0,OWNER,6509,1994-03-15,55368,24,2307.0,A,55363.200000000004,739268.9
9236,31,F,42,40,7454.0,OWNER,6512,1994-05-26,63312,48,1319.0,A,63312.0,757520.3
9273,39,F,43,40,7485.0,OWNER,6520,1994-03-16,91200,24,3800.0,A,91195.20000000001,375032.6
9316,63,F,40,40,7523.0,OWNER,6526,1995-01-03,288468,36,8013.0,A,288468.0,1436138.2
9340,54,M,31,30,7542.0,OWNER,6534,1997-10-19,590820,60,9847.0,C,137858.0,589014.1
9346,43,M,26,20,7546.0,OWNER,6535,1995-11-02,41952,12,3496.0,A,41949.600000000006,518170.5
9362,56,F,25,20,7559.0,OWNER,6539,1998-07-11,12792,12,1066.0,C,6396.0,298683.3
9366,72,M,23,20,7562.0,OWNER,6540,1995-12-31,309600,48,6450.0,C,232207.19999999998,2640100.8
9370,59,M,23,20,7565.0,OWNER,6541,1997-08-17,153504,48,3198.0,C,51164.8,545641.0
9403,16,M,24,20,7594.0,OWNER,6544,1997-12-11,130464,48,2718.0,C,35334.0,607898.2
9417,21,M,49,40,7606.0,OWNER,6545,1995-12-12,191880,60,3198.0,C,118318.6,1751329.7
9418,1,M,48,40,7607.0,OWNER,6546,1995-03-27,31728,24,1322.0,A,31728.0,575468.0
9427,62,F,28,20,7614.0,OWNER,6550,1996-05-18,320592,48,6679.0,C,207039.69999999998,2509950.2
9450,68,F,55,50,7632.0,OWNER,6552,1998-01-08,170448,48,3551.0,C,42612.0,418302.2
9456,40,F,57,50,7636.0,OWNER,6553,1998-01-26,42384,12,3532.0,C,38852.0,331670.9
9457,46,M,20,20,7637.0,OWNER,6554,1997-01-29,390096,48,8127.0,C,186921.0,1150446.4
9505,1,M,40,40,7674.0,OWNER,6562,1997-03-21,94488,24,3937.0,C,82683.3,1077061.3
9546,50,F,43,40,7713.0,OWNER,6568,1998-02-25,220440,60,3674.0,C,36737.0,301743.1
9555,13,F,51,50,7721.0,OWNER,6569,1998-05-28,45456,12,3788.0,C,26518.100000000002,411390.9
9569,19,F,48,40,7733.0,OWNER,6571,1998-05-12,140064,24,5836.0,C,46688.0,454655.8
9582,2,F,56,50,7745.0,OWNER,6574,1997-12-20,77544,36,2154.0,C,25845.600000000002,489807.6
9593,74,F,30,30,7753.0,OWNER,6577,1994-03-11,51696,24,2154.0,A,53845.00000000001,784559.9
9606,52,M,49,40,7765.0,OWNER,6578,1995-12-11,27984,12,2332.0,A,27984.0,151700.8
9611,23,M,40,40,7769.0,OWNER,6580,1994-05-22,196080,48,4085.0,A,196080.0,2653842.0
9641,64,M,53,50,7795.0,OWNER,6585,1996-10-29,372120,60,6202.0,C,161252.0,1802397.6
9663,19,M,53,50,7815.0,OWNER,6589,1996-01-01,189696,24,7904.0,A,189691.2,955245.2
9670,38,M,50,50,7819.0,OWNER,6591,1995-02-02,20832,48,434.0,C,20398.0,1116302.4
9675,60,F,28,20,7824.0,OWNER,6594,1994-09-28,189696,24,7904.0,B,86941.8,184789.8
9702,33,F,47,40,7844.0,OWNER,6596,1994-06-25,91584,24,3816.0,A,91584.0,1571322.8
9715,35,F,21,20,7857.0,OWNER,6598,1995-01-18,68112,12,5676.0,A,68112.0,803402.4
9717,52,F,46,40,7859.0,OWNER,6599,1996-11-19,72120,12,6010.0,A,72122.4,647860.6
9721,34,M,44,40,7861.0,OWNER,6600,1995-10-08,21852,36,607.0,A,21852.0,1730895.9
9755,23,F,47,40,7890.0,OWNER,6605,1997-10-14,79344,48,1653.0,C,23142.0,500205.39999999997
9760,27,M,29,20,7894.0,OWNER,6607,1997-10-21,153144,36,4254.0,C,59551.799999999996,605284.2
9775,70,M,38,30,7907.0,OWNER,6612,1997-08-31,97392,12,8116.0,A,97394.4,525940.7
9798,69,F,48,40,7926.0,OWNER,6613,1996-09-22,84120,24,3505.0,A,84120.0,812743.3
9833,51,M,34,30,7957.0,OWNER,6621,1997-06-14,42900,12,3575.0,A,42900.0,503835.6
9844,55,M,53,50,7965.0,OWNER,6624,1994-09-30,71460,12,5955.0,A,71460.0,296945.39999999997
9846,54,F,32,30,7966.0,OWNER,6625,1997-09-07,473280,60,7888.0,D,102540.09999999999,500337.4
9872,9,F,31,30,7990.0,OWNER,6632,1998-04-23,144960,48,3020.0,C,24160.0,506650.4
9880,10,F,28,20,7997.0,OWNER,6633,1998-02-05,160656,24,6694.0,C,73636.2,555320.4
9914,36,M,56,50,8026.0,OWNER,6641,1997-09-09,128268,36,3563.0,C,57008.0,1245587.2
9915,27,M,31,30,8027.0,OWNER,6642,1994-06-05,77640,12,6470.0,A,77636.4,984136.8
9929,47,F,31,30,8038.0,OWNER,6643,1998-01-18,35856,24,1494.0,C,16434.0,466160.4
9930,9,M,26,20,8039.0,OWNER,6644,1996-10-20,93600,24,3900.0,A,93612.0,1049388.7
9933,74,M,57,50,8041.0,OWNER,6645,1994-11-06,140400,36,3900.0,A,140418.0,2164458.3
9945,31,F,30,30,8051.0,OWNER,6647,1994-06-01,208320,48,4340.0,A,208320.0,2450720.6
9973,24,F,53,50,8073.0,OWNER,6650,1994-02-17,49320,12,4110.0,B,45210.0,184721.2
9987,73,F,48,40,8085.0,OWNER,6655,1997-10-17,260400,60,4340.0,D,47740.0,290340.2
9995,54,M,40,40,8092.0,OWNER,6659,1996-02-20,56100,60,935.0,C,31790.0,800432.7
9997,67,M,36,30,8094.0,OWNER,6660,1997-05-09,220428,36,6123.0,C,122460.0,1376291.3
10023,59,F,25,20,8114.0,OWNER,6665,1997-08-15,99300,60,1655.0,C,26480.0,522988.1
10040,37,F,30,30,8127.0,OWNER,6667,1996-07-15,155880,24,6495.0,A,155875.2,1375954.0
10043,45,M,33,30,8129.0,OWNER,6668,1994-07-30,74736,36,2076.0,A,74736.0,1115796.3
10075,48,M,35,30,8158.0,OWNER,6675,1997-11-01,238716,36,6631.0,C,92829.8,377033.0
10076,26,F,29,20,8159.0,OWNER,6676,1995-06-13,29784,24,1241.0,A,29784.0,770043.7
10090,29,F,18,10,8169.0,OWNER,6677,1997-08-12,97980,60,1633.0,C,27761.0,187804.2
10095,1,F,22,20,8173.0,OWNER,6678,1994-05-20,80340,12,6695.0,A,80340.0,822979.8
10159,50,M,60,60,8225.0,OWNER,6682,1998-03-30,36204,12,3017.0,D,24137.6,240051.3
10198,31,M,22,20,8260.0,OWNER,6686,1994-08-25,224604,36,6239.0,A,224611.19999999998,2555969.4
10200,13,F,18,10,8261.0,OWNER,6687,1993-09-13,87840,24,3660.0,A,87835.20000000001,630234.5
10209,59,M,23,20,8268.0,OWNER,6688,1997-09-26,8616,24,359.0,C,5385.0,586669.7
10269,70,F,58,50,8316.0,OWNER,6694,1995-03-19,134784,24,5616.0,A,134788.8,1314654.0
10273,51,F,40,40,8320.0,OWNER,6695,1997-06-04,309660,60,5161.0,C,98062.8,957008.2
10275,77,F,28,20,8321.0,OWNER,6696,1994-05-09,89040,60,1484.0,C,83104.0,1865112.9
10282,1,M,19,10,8327.0,OWNER,6698,1996-03-10,247728,48,5161.0,C,175480.8,1131807.2
10287,48,F,36,30,8330.0,OWNER,6699,1994-03-30,7656,24,319.0,A,7656.0,1404687.3
10350,29,F,37,30,8377.0,OWNER,6704,1995-06-01,417060,60,6951.0,C,298884.4,1133018.7
10355,14,F,22,20,8381.0,OWNER,6705,1997-07-25,333648,48,6951.0,D,97311.2,388371.0
10382,20,F,33,30,8405.0,OWNER,6712,1995-10-14,266220,60,4437.0,C,168606.0,1417611.1
10389,20,F,55,50,8411.0,OWNER,6715,1996-05-06,220620,60,3677.0,C,117673.6,1194758.7
10459,17,F,34,30,8475.0,OWNER,6721,1994-01-21,21072,24,878.0,A,21072.0,814621.8
10475,51,F,50,50,8489.0,OWNER,6725,1995-06-23,265320,36,7370.0,A,265320.0,1402971.4
10479,2,F,43,40,8492.0,OWNER,6726,1995-09-03,85860,60,1431.0,C,57240.0,1968326.0
10492,70,M,61,60,8505.0,OWNER,6727,1997-12-10,42840,12,3570.0,A,42840.0,475472.7
10510,23,F,53,50,8519.0,OWNER,6729,1994-08-11,74688,12,6224.0,A,80915.90000000001,772862.7
10517,54,F,18,10,8523.0,OWNER,6730,1998-02-15,93036,12,7753.0,C,77533.0,779613.1
10528,47,F,46,40,8533.0,OWNER,6732,1996-09-19,174048,48,3626.0,C,97902.0,1668806.9
10543,14,F,53,50,8547.0,OWNER,6734,1996-05-30,173016,36,4806.0,C,149001.5,1364303.6
10555,1,M,63,60,8558.0,OWNER,6736,1994-06-14,288360,60,4806.0,C,259551.0,1733081.4
10563,68,M,49,40,8564.0,OWNER,6737,1995-03-11,76680,24,3195.0,A,79875.0,1801639.1
10566,74,F,56,50,8566.0,OWNER,6738,1994-09-29,230220,36,6395.0,B,115106.40000000001,496796.1
10636,64,M,27,20,8625.0,OWNER,6745,1995-04-10,47304,24,1971.0,A,47299.2,1570912.3
10654,46,F,36,30,8639.0,OWNER,6746,1998-06-06,185640,60,3094.0,C,21661.5,283736.3
10662,60,F,49,40,8645.0,OWNER,6748,1998-12-08,240900,60,4015.0,C,4015.0,15798.8
10702,17,M,60,60,8680.0,OWNER,6751,1996-07-14,85716,36,2381.0,C,69054.79999999999,648420.1
10714,66,F,52,50,8688.0,OWNER,6753,1997-03-20,67980,12,5665.0,A,67980.0,605555.5
10746,53,M,27,20,8713.0,OWNER,6755,1998-07-24,170700,60,2845.0,C,14225.0,255437.6
10777,70,F,18,10,8742.0,OWNER,6758,1997-07-29,33144,12,2762.0,A,33144.0,368064.9
10813,1,F,19,10,8772.0,OWNER,6763,1997-06-19,88272,48,1839.0,C,33107.4,322240.89999999997
10818,64,M,26,20,8776.0,OWNER,6764,1995-08-26,33984,48,708.0,C,28320.0,2347715.9
10828,1,F,41,40,8784.0,OWNER,6766,1998-04-28,74352,24,3098.0,C,24784.0,560482.8
10963,1,M,54,50,8899.0,OWNER,6785,1995-12-25,125340,60,2089.0,C,75196.8,2528599.0
