account_id,district_id,frequency,date
2928,55, MONTHLY_ISSUANCE_(MI),14/12/1993
1225,4, MONTHLY_ISSUANCE_(MI),14/12/1993
3825,7, MONTHLY_ISSUANCE_(MI),14/12/1993
180,55,WEEKLY_ISSUANCE_(WI),14/12/1993
2813,24, MONTHLY_ISSUANCE_(MI),15/12/1993
1605,72, MONTHLY_ISSUANCE_(MI),16/12/1993
1792,7, MONTHLY_ISSUANCE_(MI),16/12/1993
1604,54, MONTHLY_ISSUANCE_(MI),16/12/1993
883,1, MONTHLY_ISSUANCE_(MI),17/12/1993
441,27,WEEKLY_ISSUANCE_(WI),17/12/1993
3429,73, MONTHLY_ISSUANCE_(MI),17/12/1993
4514,69, MONTHLY_ISSUANCE_(MI),18/12/1993
1088,32, MONTHLY_ISSUANCE_(MI),19/12/1993
3094,56, MONTHLY_ISSUANCE_(MI),20/12/1993
1768,15, MONTHLY_ISSUANCE_(MI),20/12/1993
2768,73, MONTHLY_ISSUANCE_(MI),20/12/1993
2257,57, MONTHLY_ISSUANCE_(MI),21/12/1993
1882,1, MONTHLY_ISSUANCE_(MI),21/12/1993
719,30, MONTHLY_ISSUANCE_(MI),21/12/1993
5092,74, MONTHLY_ISSUANCE_(MI),21/12/1993
3292,1, MONTHLY_ISSUANCE_(MI),21/12/1993
3604,75, MONTHLY_ISSUANCE_(MI),22/12/1993
2733,76, MONTHLY_ISSUANCE_(MI),22/12/1993
3669,76, MONTHLY_ISSUANCE_(MI),22/12/1993
1940,52, MONTHLY_ISSUANCE_(MI),22/12/1993
3056,55, MONTHLY_ISSUANCE_(MI),22/12/1993
1419,33, MONTHLY_ISSUANCE_(MI),22/12/1993
2971,76,WEEKLY_ISSUANCE_(WI),23/12/1993
1959,62, MONTHLY_ISSUANCE_(MI),24/12/1993
3164,33, MONTHLY_ISSUANCE_(MI),24/12/1993
3197,1, MONTHLY_ISSUANCE_(MI),25/12/1993
2770,42, MONTHLY_ISSUANCE_(MI),25/12/1993
7944,59, MONTHLY_ISSUANCE_(MI),27/12/1993
1080,55, MONTHLY_ISSUANCE_(MI),27/12/1993
6148,74, MONTHLY_ISSUANCE_(MI),27/12/1993
2010,1, MONTHLY_ISSUANCE_(MI),27/12/1993
3135,72, MONTHLY_ISSUANCE_(MI),27/12/1993
1098,47, MONTHLY_ISSUANCE_(MI),28/12/1993
100,41, MONTHLY_ISSUANCE_(MI),28/12/1993
2913,8, MONTHLY_ISSUANCE_(MI),28/12/1993
1153,35, MONTHLY_ISSUANCE_(MI),29/12/1993
1635,19, MONTHLY_ISSUANCE_(MI),29/12/1993
2842,14, MONTHLY_ISSUANCE_(MI),29/12/1993
3759,1, MONTHLY_ISSUANCE_(MI),29/12/1993
3594,29, MONTHLY_ISSUANCE_(MI),30/12/1993
2778,38, MONTHLY_ISSUANCE_(MI),30/12/1993
2161,15,WEEKLY_ISSUANCE_(WI),30/12/1993
2789,14, MONTHLY_ISSUANCE_(MI),01/01/1994
1552,18, MONTHLY_ISSUANCE_(MI),02/01/1994
628,72, MONTHLY_ISSUANCE_(MI),03/01/1994
1458,29, MONTHLY_ISSUANCE_(MI),03/01/1994
2673,34, MONTHLY_ISSUANCE_(MI),04/01/1994
1788,1, MONTHLY_ISSUANCE_(MI),04/01/1994
1193,29, MONTHLY_ISSUANCE_(MI),05/01/1994
969,19, MONTHLY_ISSUANCE_(MI),08/01/1994
1512,1, MONTHLY_ISSUANCE_(MI),08/01/1994
3997,62, MONTHLY_ISSUANCE_(MI),13/01/1994
2179,1,WEEKLY_ISSUANCE_(WI),14/01/1994
1164,35, MONTHLY_ISSUANCE_(MI),14/01/1994
4774,66, MONTHLY_ISSUANCE_(MI),14/01/1994
4413,74,WEEKLY_ISSUANCE_(WI),15/01/1994
1824,52, MONTHLY_ISSUANCE_(MI),17/01/1994
1231,7, MONTHLY_ISSUANCE_(MI),18/01/1994
2664,58, MONTHLY_ISSUANCE_(MI),20/01/1994
1627,1, MONTHLY_ISSUANCE_(MI),20/01/1994
9104,10, MONTHLY_ISSUANCE_(MI),21/01/1994
2326,70, MONTHLY_ISSUANCE_(MI),24/01/1994
4356,47, MONTHLY_ISSUANCE_(MI),26/01/1994
3667,55, MONTHLY_ISSUANCE_(MI),26/01/1994
742,77, MONTHLY_ISSUANCE_(MI),28/01/1994
2538,42, MONTHLY_ISSUANCE_(MI),30/01/1994
127,29, MONTHLY_ISSUANCE_(MI),02/02/1994
726,76, MONTHLY_ISSUANCE_(MI),03/02/1994
4907,42, MONTHLY_ISSUANCE_(MI),06/02/1994
2628,64,ISSUANCE_AFTER_TRANSACTION_(TI),06/02/1994
3898,70, MONTHLY_ISSUANCE_(MI),07/02/1994
6472,61, MONTHLY_ISSUANCE_(MI),08/02/1994
1770,65, MONTHLY_ISSUANCE_(MI),08/02/1994
2472,60, MONTHLY_ISSUANCE_(MI),08/02/1994
1159,49, MONTHLY_ISSUANCE_(MI),09/02/1994
4418,66, MONTHLY_ISSUANCE_(MI),09/02/1994
1470,19, MONTHLY_ISSUANCE_(MI),10/02/1994
1813,47, MONTHLY_ISSUANCE_(MI),11/02/1994
4416,14, MONTHLY_ISSUANCE_(MI),12/02/1994
2315,75, MONTHLY_ISSUANCE_(MI),13/02/1994
3876,69, MONTHLY_ISSUANCE_(MI),13/02/1994
4329,1, MONTHLY_ISSUANCE_(MI),17/02/1994
3184,1, MONTHLY_ISSUANCE_(MI),18/02/1994
370,25, MONTHLY_ISSUANCE_(MI),18/02/1994
1317,56, MONTHLY_ISSUANCE_(MI),18/02/1994
2675,1, MONTHLY_ISSUANCE_(MI),19/02/1994
3840,76, MONTHLY_ISSUANCE_(MI),19/02/1994
4009,56, MONTHLY_ISSUANCE_(MI),20/02/1994
3886,1, MONTHLY_ISSUANCE_(MI),20/02/1994
3445,1, MONTHLY_ISSUANCE_(MI),22/02/1994
2482,1, MONTHLY_ISSUANCE_(MI),23/02/1994
2361,28, MONTHLY_ISSUANCE_(MI),25/02/1994
974,29, MONTHLY_ISSUANCE_(MI),25/02/1994
2959,8, MONTHLY_ISSUANCE_(MI),25/02/1994
1880,76, MONTHLY_ISSUANCE_(MI),25/02/1994
3355,70, MONTHLY_ISSUANCE_(MI),26/02/1994
2501,30, MONTHLY_ISSUANCE_(MI),26/02/1994
1073,73, MONTHLY_ISSUANCE_(MI),27/02/1994
8558,1,ISSUANCE_AFTER_TRANSACTION_(TI),27/02/1994
3101,1, MONTHLY_ISSUANCE_(MI),27/02/1994
2568,17, MONTHLY_ISSUANCE_(MI),02/03/1994
1169,49,ISSUANCE_AFTER_TRANSACTION_(TI),02/03/1994
3684,23, MONTHLY_ISSUANCE_(MI),04/03/1994
1406,50, MONTHLY_ISSUANCE_(MI),04/03/1994
71,1, MONTHLY_ISSUANCE_(MI),05/03/1994
3528,10, MONTHLY_ISSUANCE_(MI),05/03/1994
3405,36, MONTHLY_ISSUANCE_(MI),07/03/1994
6118,1,WEEKLY_ISSUANCE_(WI),07/03/1994
2382,59, MONTHLY_ISSUANCE_(MI),08/03/1994
1570,1, MONTHLY_ISSUANCE_(MI),12/03/1994
1511,51,ISSUANCE_AFTER_TRANSACTION_(TI),13/03/1994
1237,9, MONTHLY_ISSUANCE_(MI),13/03/1994
3307,30, MONTHLY_ISSUANCE_(MI),13/03/1994
3378,55, MONTHLY_ISSUANCE_(MI),14/03/1994
989,19, MONTHLY_ISSUANCE_(MI),14/03/1994
3253,71,ISSUANCE_AFTER_TRANSACTION_(TI),15/03/1994
1626,3, MONTHLY_ISSUANCE_(MI),15/03/1994
289,1, MONTHLY_ISSUANCE_(MI),17/03/1994
1987,54, MONTHLY_ISSUANCE_(MI),17/03/1994
817,5, MONTHLY_ISSUANCE_(MI),18/03/1994
2228,34, MONTHLY_ISSUANCE_(MI),19/03/1994
904,1, MONTHLY_ISSUANCE_(MI),20/03/1994
3824,41, MONTHLY_ISSUANCE_(MI),20/03/1994
3599,63, MONTHLY_ISSUANCE_(MI),20/03/1994
22,1, MONTHLY_ISSUANCE_(MI),23/03/1994
470,64, MONTHLY_ISSUANCE_(MI),23/03/1994
1273,37, MONTHLY_ISSUANCE_(MI),25/03/1994
237,50, MONTHLY_ISSUANCE_(MI),25/03/1994
59,43, MONTHLY_ISSUANCE_(MI),27/03/1994
572,32, MONTHLY_ISSUANCE_(MI),27/03/1994
1269,52, MONTHLY_ISSUANCE_(MI),28/03/1994
855,1, MONTHLY_ISSUANCE_(MI),28/03/1994
3183,45, MONTHLY_ISSUANCE_(MI),01/04/1994
1969,5, MONTHLY_ISSUANCE_(MI),02/04/1994
2799,54,WEEKLY_ISSUANCE_(WI),03/04/1994
1042,43, MONTHLY_ISSUANCE_(MI),03/04/1994
1158,50, MONTHLY_ISSUANCE_(MI),03/04/1994
2713,26, MONTHLY_ISSUANCE_(MI),03/04/1994
740,28, MONTHLY_ISSUANCE_(MI),04/04/1994
493,26, MONTHLY_ISSUANCE_(MI),05/04/1994
2067,76, MONTHLY_ISSUANCE_(MI),07/04/1994
3804,7, MONTHLY_ISSUANCE_(MI),07/04/1994
4259,66, MONTHLY_ISSUANCE_(MI),08/04/1994
2886,1, MONTHLY_ISSUANCE_(MI),08/04/1994
761,43, MONTHLY_ISSUANCE_(MI),09/04/1994
1918,24, MONTHLY_ISSUANCE_(MI),10/04/1994
3036,10, MONTHLY_ISSUANCE_(MI),10/04/1994
3259,1, MONTHLY_ISSUANCE_(MI),11/04/1994
4408,71,WEEKLY_ISSUANCE_(WI),11/04/1994
2009,17, MONTHLY_ISSUANCE_(MI),14/04/1994
1194,1, MONTHLY_ISSUANCE_(MI),15/04/1994
3718,63, MONTHLY_ISSUANCE_(MI),16/04/1994
3201,4, MONTHLY_ISSUANCE_(MI),17/04/1994
460,1, MONTHLY_ISSUANCE_(MI),18/04/1994
784,59, MONTHLY_ISSUANCE_(MI),19/04/1994
3714,2,WEEKLY_ISSUANCE_(WI),21/04/1994
2154,63, MONTHLY_ISSUANCE_(MI),21/04/1994
1256,38, MONTHLY_ISSUANCE_(MI),21/04/1994
1353,51, MONTHLY_ISSUANCE_(MI),21/04/1994
1820,10, MONTHLY_ISSUANCE_(MI),22/04/1994
2494,74, MONTHLY_ISSUANCE_(MI),23/04/1994
2399,1, MONTHLY_ISSUANCE_(MI),26/04/1994
343,18, MONTHLY_ISSUANCE_(MI),26/04/1994
575,38, MONTHLY_ISSUANCE_(MI),26/04/1994
900,48, MONTHLY_ISSUANCE_(MI),26/04/1994
1467,37, MONTHLY_ISSUANCE_(MI),27/04/1994
31,68, MONTHLY_ISSUANCE_(MI),27/04/1994
1375,19, MONTHLY_ISSUANCE_(MI),27/04/1994
1371,1, MONTHLY_ISSUANCE_(MI),27/04/1994
844,53, MONTHLY_ISSUANCE_(MI),28/04/1994
908,62, MONTHLY_ISSUANCE_(MI),29/04/1994
3134,48, MONTHLY_ISSUANCE_(MI),29/04/1994
2092,1, MONTHLY_ISSUANCE_(MI),29/04/1994
3747,1, MONTHLY_ISSUANCE_(MI),01/05/1994
277,32,ISSUANCE_AFTER_TRANSACTION_(TI),01/05/1994
3595,30, MONTHLY_ISSUANCE_(MI),01/05/1994
2511,40, MONTHLY_ISSUANCE_(MI),01/05/1994
1388,29, MONTHLY_ISSUANCE_(MI),02/05/1994
4245,52, MONTHLY_ISSUANCE_(MI),02/05/1994
3838,3, MONTHLY_ISSUANCE_(MI),02/05/1994
543,64, MONTHLY_ISSUANCE_(MI),03/05/1994
3653,31, MONTHLY_ISSUANCE_(MI),03/05/1994
524,61, MONTHLY_ISSUANCE_(MI),03/05/1994
82,26, MONTHLY_ISSUANCE_(MI),03/05/1994
3912,2, MONTHLY_ISSUANCE_(MI),04/05/1994
1949,41, MONTHLY_ISSUANCE_(MI),04/05/1994
1865,1, MONTHLY_ISSUANCE_(MI),04/05/1994
451,11, MONTHLY_ISSUANCE_(MI),05/05/1994
50,1, MONTHLY_ISSUANCE_(MI),06/05/1994
1184,14, MONTHLY_ISSUANCE_(MI),06/05/1994
363,1, MONTHLY_ISSUANCE_(MI),06/05/1994
2454,8, MONTHLY_ISSUANCE_(MI),07/05/1994
2847,75, MONTHLY_ISSUANCE_(MI),08/05/1994
2740,14, MONTHLY_ISSUANCE_(MI),08/05/1994
1871,48, MONTHLY_ISSUANCE_(MI),10/05/1994
8405,20, MONTHLY_ISSUANCE_(MI),10/05/1994
266,47, MONTHLY_ISSUANCE_(MI),11/05/1994
1879,10, MONTHLY_ISSUANCE_(MI),13/05/1994
2259,64, MONTHLY_ISSUANCE_(MI),14/05/1994
609,63, MONTHLY_ISSUANCE_(MI),15/05/1994
9750,74, MONTHLY_ISSUANCE_(MI),16/05/1994
2375,29, MONTHLY_ISSUANCE_(MI),16/05/1994
216,38, MONTHLY_ISSUANCE_(MI),16/05/1994
56,50, MONTHLY_ISSUANCE_(MI),16/05/1994
7824,60, MONTHLY_ISSUANCE_(MI),17/05/1994
649,69,WEEKLY_ISSUANCE_(WI),17/05/1994
2996,54, MONTHLY_ISSUANCE_(MI),17/05/1994
1509,51, MONTHLY_ISSUANCE_(MI),19/05/1994
2170,1,ISSUANCE_AFTER_TRANSACTION_(TI),19/05/1994
2001,75, MONTHLY_ISSUANCE_(MI),19/05/1994
2903,38, MONTHLY_ISSUANCE_(MI),19/05/1994
3717,56, MONTHLY_ISSUANCE_(MI),20/05/1994
4195,67, MONTHLY_ISSUANCE_(MI),21/05/1994
2496,51, MONTHLY_ISSUANCE_(MI),21/05/1994
9583,31,WEEKLY_ISSUANCE_(WI),22/05/1994
3636,21, MONTHLY_ISSUANCE_(MI),22/05/1994
1826,5, MONTHLY_ISSUANCE_(MI),22/05/1994
2227,31,WEEKLY_ISSUANCE_(WI),22/05/1994
2749,1, MONTHLY_ISSUANCE_(MI),23/05/1994
535,35, MONTHLY_ISSUANCE_(MI),24/05/1994
4066,72, MONTHLY_ISSUANCE_(MI),24/05/1994
2662,71, MONTHLY_ISSUANCE_(MI),24/05/1994
1053,57, MONTHLY_ISSUANCE_(MI),25/05/1994
11333,8, MONTHLY_ISSUANCE_(MI),26/05/1994
1838,68, MONTHLY_ISSUANCE_(MI),26/05/1994
3037,44, MONTHLY_ISSUANCE_(MI),26/05/1994
3372,23, MONTHLY_ISSUANCE_(MI),26/05/1994
985,32, MONTHLY_ISSUANCE_(MI),29/05/1994
6924,74, MONTHLY_ISSUANCE_(MI),01/06/1994
3484,22, MONTHLY_ISSUANCE_(MI),01/06/1994
700,20, MONTHLY_ISSUANCE_(MI),01/06/1994
3289,1, MONTHLY_ISSUANCE_(MI),02/06/1994
2638,5, MONTHLY_ISSUANCE_(MI),02/06/1994
8316,70, MONTHLY_ISSUANCE_(MI),04/06/1994
1634,77, MONTHLY_ISSUANCE_(MI),04/06/1994
4825,15, MONTHLY_ISSUANCE_(MI),04/06/1994
3650,8, MONTHLY_ISSUANCE_(MI),05/06/1994
10942,44,WEEKLY_ISSUANCE_(WI),05/06/1994
2922,16, MONTHLY_ISSUANCE_(MI),06/06/1994
693,2, MONTHLY_ISSUANCE_(MI),06/06/1994
2260,1, MONTHLY_ISSUANCE_(MI),07/06/1994
538,70, MONTHLY_ISSUANCE_(MI),07/06/1994
548,16, MONTHLY_ISSUANCE_(MI),07/06/1994
941,8, MONTHLY_ISSUANCE_(MI),08/06/1994
2155,58, MONTHLY_ISSUANCE_(MI),08/06/1994
4519,8, MONTHLY_ISSUANCE_(MI),08/06/1994
3539,42, MONTHLY_ISSUANCE_(MI),08/06/1994
6511,72, MONTHLY_ISSUANCE_(MI),10/06/1994
2569,2, MONTHLY_ISSUANCE_(MI),10/06/1994
43,36, MONTHLY_ISSUANCE_(MI),12/06/1994
1047,46, MONTHLY_ISSUANCE_(MI),13/06/1994
3479,22, MONTHLY_ISSUANCE_(MI),14/06/1994
2868,1, MONTHLY_ISSUANCE_(MI),15/06/1994
4328,72, MONTHLY_ISSUANCE_(MI),17/06/1994
5628,61, MONTHLY_ISSUANCE_(MI),17/06/1994
3160,22, MONTHLY_ISSUANCE_(MI),19/06/1994
1856,26, MONTHLY_ISSUANCE_(MI),19/06/1994
154,46, MONTHLY_ISSUANCE_(MI),21/06/1994
3030,65, MONTHLY_ISSUANCE_(MI),22/06/1994
1938,1, MONTHLY_ISSUANCE_(MI),25/06/1994
1870,10, MONTHLY_ISSUANCE_(MI),25/06/1994
3275,74, MONTHLY_ISSUANCE_(MI),29/06/1994
8492,2, MONTHLY_ISSUANCE_(MI),29/06/1994
10093,1,WEEKLY_ISSUANCE_(WI),01/07/1994
3805,9, MONTHLY_ISSUANCE_(MI),02/07/1994
200,17, MONTHLY_ISSUANCE_(MI),03/07/1994
2471,6, MONTHLY_ISSUANCE_(MI),03/07/1994
352,39, MONTHLY_ISSUANCE_(MI),04/07/1994
1291,1, MONTHLY_ISSUANCE_(MI),04/07/1994
161,28, MONTHLY_ISSUANCE_(MI),04/07/1994
711,70, MONTHLY_ISSUANCE_(MI),06/07/1994
964,26, MONTHLY_ISSUANCE_(MI),08/07/1994
1012,65, MONTHLY_ISSUANCE_(MI),09/07/1994
4276,43, MONTHLY_ISSUANCE_(MI),09/07/1994
901,60, MONTHLY_ISSUANCE_(MI),10/07/1994
7765,52,WEEKLY_ISSUANCE_(WI),10/07/1994
90,1, MONTHLY_ISSUANCE_(MI),13/07/1994
5574,13,WEEKLY_ISSUANCE_(WI),14/07/1994
741,54, MONTHLY_ISSUANCE_(MI),14/07/1994
2819,35, MONTHLY_ISSUANCE_(MI),16/07/1994
478,58, MONTHLY_ISSUANCE_(MI),16/07/1994
2615,68, MONTHLY_ISSUANCE_(MI),17/07/1994
3503,1, MONTHLY_ISSUANCE_(MI),17/07/1994
3921,18, MONTHLY_ISSUANCE_(MI),17/07/1994
662,21, MONTHLY_ISSUANCE_(MI),18/07/1994
2654,56, MONTHLY_ISSUANCE_(MI),21/07/1994
9627,65,ISSUANCE_AFTER_TRANSACTION_(TI),22/07/1994
2470,16, MONTHLY_ISSUANCE_(MI),23/07/1994
427,8, MONTHLY_ISSUANCE_(MI),24/07/1994
709,19, MONTHLY_ISSUANCE_(MI),25/07/1994
629,31, MONTHLY_ISSUANCE_(MI),25/07/1994
2606,1, MONTHLY_ISSUANCE_(MI),27/07/1994
6738,62, MONTHLY_ISSUANCE_(MI),28/07/1994
2912,74, MONTHLY_ISSUANCE_(MI),30/07/1994
4995,20,WEEKLY_ISSUANCE_(WI),01/08/1994
1022,33,WEEKLY_ISSUANCE_(WI),01/08/1994
1797,24, MONTHLY_ISSUANCE_(MI),01/08/1994
3497,76, MONTHLY_ISSUANCE_(MI),02/08/1994
1848,1, MONTHLY_ISSUANCE_(MI),04/08/1994
582,12, MONTHLY_ISSUANCE_(MI),05/08/1994
3167,18, MONTHLY_ISSUANCE_(MI),08/08/1994
1579,57, MONTHLY_ISSUANCE_(MI),09/08/1994
610,74, MONTHLY_ISSUANCE_(MI),11/08/1994
3536,24, MONTHLY_ISSUANCE_(MI),11/08/1994
1017,14, MONTHLY_ISSUANCE_(MI),11/08/1994
3017,75, MONTHLY_ISSUANCE_(MI),12/08/1994
3112,38, MONTHLY_ISSUANCE_(MI),12/08/1994
1360,71, MONTHLY_ISSUANCE_(MI),14/08/1994
2747,1, MONTHLY_ISSUANCE_(MI),14/08/1994
9192,1, MONTHLY_ISSUANCE_(MI),16/08/1994
1398,62, MONTHLY_ISSUANCE_(MI),18/08/1994
1246,58, MONTHLY_ISSUANCE_(MI),18/08/1994
1592,38, MONTHLY_ISSUANCE_(MI),18/08/1994
3728,10, MONTHLY_ISSUANCE_(MI),18/08/1994
4131,5, MONTHLY_ISSUANCE_(MI),19/08/1994
377,70, MONTHLY_ISSUANCE_(MI),19/08/1994
1911,68, MONTHLY_ISSUANCE_(MI),21/08/1994
635,21, MONTHLY_ISSUANCE_(MI),21/08/1994
3625,3, MONTHLY_ISSUANCE_(MI),22/08/1994
3425,70, MONTHLY_ISSUANCE_(MI),24/08/1994
1327,65, MONTHLY_ISSUANCE_(MI),24/08/1994
8776,64, MONTHLY_ISSUANCE_(MI),24/08/1994
2798,70, MONTHLY_ISSUANCE_(MI),24/08/1994
2401,16, MONTHLY_ISSUANCE_(MI),26/08/1994
3612,70, MONTHLY_ISSUANCE_(MI),27/08/1994
4580,9, MONTHLY_ISSUANCE_(MI),27/08/1994
3226,65, MONTHLY_ISSUANCE_(MI),28/08/1994
7523,63, MONTHLY_ISSUANCE_(MI),29/08/1994
3533,74, MONTHLY_ISSUANCE_(MI),29/08/1994
422,53,WEEKLY_ISSUANCE_(WI),29/08/1994
3608,72,WEEKLY_ISSUANCE_(WI),30/08/1994
1105,55, MONTHLY_ISSUANCE_(MI),01/09/1994
2596,1, MONTHLY_ISSUANCE_(MI),02/09/1994
9006,40,WEEKLY_ISSUANCE_(WI),02/09/1994
3579,53, MONTHLY_ISSUANCE_(MI),02/09/1994
710,25, MONTHLY_ISSUANCE_(MI),02/09/1994
7546,43, MONTHLY_ISSUANCE_(MI),03/09/1994
1766,28, MONTHLY_ISSUANCE_(MI),03/09/1994
1292,3, MONTHLY_ISSUANCE_(MI),03/09/1994
3797,64, MONTHLY_ISSUANCE_(MI),03/09/1994
3478,30, MONTHLY_ISSUANCE_(MI),04/09/1994
8899,1,WEEKLY_ISSUANCE_(WI),05/09/1994
1975,19, MONTHLY_ISSUANCE_(MI),07/09/1994
3049,61, MONTHLY_ISSUANCE_(MI),08/09/1994
3730,17, MONTHLY_ISSUANCE_(MI),08/09/1994
1714,72, MONTHLY_ISSUANCE_(MI),08/09/1994
518,74, MONTHLY_ISSUANCE_(MI),09/09/1994
6321,1, MONTHLY_ISSUANCE_(MI),10/09/1994
3926,72, MONTHLY_ISSUANCE_(MI),11/09/1994
1878,52,WEEKLY_ISSUANCE_(WI),13/09/1994
3712,3, MONTHLY_ISSUANCE_(MI),13/09/1994
2030,51, MONTHLY_ISSUANCE_(MI),13/09/1994
3869,72, MONTHLY_ISSUANCE_(MI),13/09/1994
1908,20, MONTHLY_ISSUANCE_(MI),13/09/1994
3142,2, MONTHLY_ISSUANCE_(MI),14/09/1994
1301,18, MONTHLY_ISSUANCE_(MI),15/09/1994
3288,54, MONTHLY_ISSUANCE_(MI),15/09/1994
318,36, MONTHLY_ISSUANCE_(MI),16/09/1994
3336,51, MONTHLY_ISSUANCE_(MI),19/09/1994
1653,1, MONTHLY_ISSUANCE_(MI),19/09/1994
577,29, MONTHLY_ISSUANCE_(MI),20/09/1994
2960,19, MONTHLY_ISSUANCE_(MI),20/09/1994
2267,54,WEEKLY_ISSUANCE_(WI),20/09/1994
1989,48, MONTHLY_ISSUANCE_(MI),21/09/1994
1352,1, MONTHLY_ISSUANCE_(MI),23/09/1994
851,15, MONTHLY_ISSUANCE_(MI),23/09/1994
716,47, MONTHLY_ISSUANCE_(MI),25/09/1994
3555,32, MONTHLY_ISSUANCE_(MI),26/09/1994
6,51, MONTHLY_ISSUANCE_(MI),27/09/1994
1828,1, MONTHLY_ISSUANCE_(MI),28/09/1994
1333,21, MONTHLY_ISSUANCE_(MI),29/09/1994
11359,61, MONTHLY_ISSUANCE_(MI),01/10/1994
3457,54, MONTHLY_ISSUANCE_(MI),01/10/1994
2627,76, MONTHLY_ISSUANCE_(MI),02/10/1994
2025,19, MONTHLY_ISSUANCE_(MI),02/10/1994
3975,20, MONTHLY_ISSUANCE_(MI),02/10/1994
2905,74, MONTHLY_ISSUANCE_(MI),03/10/1994
3827,1, MONTHLY_ISSUANCE_(MI),04/10/1994
939,55, MONTHLY_ISSUANCE_(MI),04/10/1994
1421,71, MONTHLY_ISSUANCE_(MI),05/10/1994
1934,46, MONTHLY_ISSUANCE_(MI),05/10/1994
3878,23, MONTHLY_ISSUANCE_(MI),07/10/1994
2363,47, MONTHLY_ISSUANCE_(MI),07/10/1994
1559,14, MONTHLY_ISSUANCE_(MI),08/10/1994
2195,73, MONTHLY_ISSUANCE_(MI),08/10/1994
1205,73, MONTHLY_ISSUANCE_(MI),08/10/1994
2059,37, MONTHLY_ISSUANCE_(MI),08/10/1994
2333,45, MONTHLY_ISSUANCE_(MI),08/10/1994
3074,74,WEEKLY_ISSUANCE_(WI),08/10/1994
2840,15, MONTHLY_ISSUANCE_(MI),09/10/1994
2430,3, MONTHLY_ISSUANCE_(MI),09/10/1994
2463,56, MONTHLY_ISSUANCE_(MI),11/10/1994
3860,4, MONTHLY_ISSUANCE_(MI),11/10/1994
2788,54, MONTHLY_ISSUANCE_(MI),12/10/1994
8127,37, MONTHLY_ISSUANCE_(MI),13/10/1994
596,31, MONTHLY_ISSUANCE_(MI),13/10/1994
3622,53, MONTHLY_ISSUANCE_(MI),15/10/1994
1312,23, MONTHLY_ISSUANCE_(MI),15/10/1994
2742,23, MONTHLY_ISSUANCE_(MI),15/10/1994
654,63, MONTHLY_ISSUANCE_(MI),16/10/1994
4283,39, MONTHLY_ISSUANCE_(MI),16/10/1994
2924,56, MONTHLY_ISSUANCE_(MI),16/10/1994
3756,39,WEEKLY_ISSUANCE_(WI),17/10/1994
2790,1, MONTHLY_ISSUANCE_(MI),18/10/1994
67,16, MONTHLY_ISSUANCE_(MI),19/10/1994
2949,1, MONTHLY_ISSUANCE_(MI),21/10/1994
3849,75, MONTHLY_ISSUANCE_(MI),21/10/1994
5422,66, MONTHLY_ISSUANCE_(MI),22/10/1994
988,10, MONTHLY_ISSUANCE_(MI),22/10/1994
3058,44, MONTHLY_ISSUANCE_(MI),23/10/1994
1958,40, MONTHLY_ISSUANCE_(MI),24/10/1994
1441,50, MONTHLY_ISSUANCE_(MI),25/10/1994
1109,66, MONTHLY_ISSUANCE_(MI),27/10/1994
2536,41, MONTHLY_ISSUANCE_(MI),28/10/1994
1295,15, MONTHLY_ISSUANCE_(MI),28/10/1994
3419,1, MONTHLY_ISSUANCE_(MI),29/10/1994
1993,68, MONTHLY_ISSUANCE_(MI),30/10/1994
1076,1, MONTHLY_ISSUANCE_(MI),30/10/1994
960,4,ISSUANCE_AFTER_TRANSACTION_(TI),02/11/1994
201,63, MONTHLY_ISSUANCE_(MI),02/11/1994
1168,29, MONTHLY_ISSUANCE_(MI),03/11/1994
2365,42, MONTHLY_ISSUANCE_(MI),04/11/1994
973,54, MONTHLY_ISSUANCE_(MI),05/11/1994
3663,67, MONTHLY_ISSUANCE_(MI),06/11/1994
3576,58, MONTHLY_ISSUANCE_(MI),07/11/1994
4082,49, MONTHLY_ISSUANCE_(MI),08/11/1994
2541,57, MONTHLY_ISSUANCE_(MI),08/11/1994
4476,24, MONTHLY_ISSUANCE_(MI),10/11/1994
2572,64,ISSUANCE_AFTER_TRANSACTION_(TI),13/11/1994
2377,77, MONTHLY_ISSUANCE_(MI),13/11/1994
1554,47, MONTHLY_ISSUANCE_(MI),15/11/1994
5632,5,WEEKLY_ISSUANCE_(WI),15/11/1994
940,37, MONTHLY_ISSUANCE_(MI),15/11/1994
1583,69,ISSUANCE_AFTER_TRANSACTION_(TI),17/11/1994
2218,19, MONTHLY_ISSUANCE_(MI),21/11/1994
1708,22, MONTHLY_ISSUANCE_(MI),21/11/1994
449,19, MONTHLY_ISSUANCE_(MI),22/11/1994
2044,6, MONTHLY_ISSUANCE_(MI),23/11/1994
11186,12, MONTHLY_ISSUANCE_(MI),24/11/1994
29,7, MONTHLY_ISSUANCE_(MI),24/11/1994
3752,1, MONTHLY_ISSUANCE_(MI),25/11/1994
2028,7,WEEKLY_ISSUANCE_(WI),26/11/1994
1294,71, MONTHLY_ISSUANCE_(MI),27/11/1994
106,63, MONTHLY_ISSUANCE_(MI),27/11/1994
2707,61, MONTHLY_ISSUANCE_(MI),27/11/1994
2027,19, MONTHLY_ISSUANCE_(MI),28/11/1994
3369,8, MONTHLY_ISSUANCE_(MI),01/12/1994
